"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct"
"","","","","","html-keyboard-response","10","42586","0.0-3.0-2.1","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","11","42853","0.0-3.0-3.1","","","","265","./stimuli//pack_easy/cat_1/ex_1_32.png","arrowright","response","ArrowLeft","32","1","false"
"","","","","","html-keyboard-response","12","44360","0.0-3.0-4.1","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","13","44717","0.0-3.0-0.2","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","14","45725","0.0-3.0-1.2","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_28.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","15","46736","0.0-3.0-2.2","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","16","47084","0.0-3.0-3.2","","","","348","./stimuli//pack_easy/cat_2/ex_2_28.png","arrowleft","response","ArrowRight","28","2","false"
"","","","","","html-keyboard-response","17","48585","0.0-3.0-4.2","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","18","48947","0.0-3.0-0.3","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","19","49954","0.0-3.0-1.3","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_12.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","20","50966","0.0-3.0-2.3","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","21","51226","0.0-3.0-3.3","","","","258","./stimuli//pack_easy/cat_1/ex_1_12.png","arrowleft","response","ArrowLeft","12","1","true"
"","","","","","html-keyboard-response","22","52732","0.0-3.0-4.3","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","23","53091","0.0-3.0-0.4","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","24","54105","0.0-3.0-1.4","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_42.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","25","55108","0.0-3.0-2.4","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","26","55340","0.0-3.0-3.4","","","","230","./stimuli//pack_easy/cat_2/ex_2_42.png","arrowright","response","ArrowRight","42","2","true"
"","","","","","html-keyboard-response","27","56852","0.0-3.0-4.4","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","28","57213","0.0-3.0-0.5","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","29","58220","0.0-3.0-1.5","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_29.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","30","59222","0.0-3.0-2.5","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","31","59387","0.0-3.0-3.5","","","","163","./stimuli//pack_easy/cat_2/ex_2_29.png","arrowright","response","ArrowRight","29","2","true"
"","","","","","html-keyboard-response","32","60898","0.0-3.0-4.5","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","33","61264","0.0-3.0-0.6","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 40 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","34","62271","0.0-3.0-1.6","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 40 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_51.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","35","63283","0.0-3.0-2.6","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 40 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","36","63557","0.0-3.0-3.6","","","","272","./stimuli//pack_easy/cat_1/ex_1_51.png","arrowleft","response","ArrowLeft","51","1","true"
"","","","","","html-keyboard-response","37","65067","0.0-3.0-4.6","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","38","65425","0.0-3.0-0.7","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","39","66440","0.0-3.0-1.7","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_77.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","40","67455","0.0-3.0-2.7","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","41","67615","0.0-3.0-3.7","","","","157","./stimuli//pack_easy/cat_2/ex_2_77.png","arrowleft","response","ArrowRight","77","2","false"
"","","","","","html-keyboard-response","42","69126","0.0-3.0-4.7","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","43","69486","0.0-3.0-0.8","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","44","70501","0.0-3.0-1.8","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_19.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","45","71515","0.0-3.0-2.8","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","46","71858","0.0-3.0-3.8","","","","342","./stimuli//pack_easy/cat_1/ex_1_19.png","arrowright","response","ArrowLeft","19","1","false"
"","","","","","html-keyboard-response","47","73367","0.0-3.0-4.8","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","48","73732","0.0-3.0-0.9","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","49","74742","0.0-3.0-1.9","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_39.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","50","75750","0.0-3.0-2.9","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","51","76030","0.0-3.0-3.9","","","","279","./stimuli//pack_easy/cat_2/ex_2_39.png","arrowleft","response","ArrowRight","39","2","false"
"","","","","","html-keyboard-response","52","77539","0.0-3.0-4.9","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","53","77897","0.0-3.0-0.10","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","54","78902","0.0-3.0-1.10","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_60.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","55","79908","0.0-3.0-2.10","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","56","80207","0.0-3.0-3.10","","","","298","./stimuli//pack_easy/cat_2/ex_2_60.png","arrowleft","response","ArrowRight","60","2","false"
"","","","","","html-keyboard-response","57","81715","0.0-3.0-4.10","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","58","82069","0.0-3.0-0.11","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","59","83080","0.0-3.0-1.11","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_72.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","60","84095","0.0-3.0-2.11","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","61","84274","0.0-3.0-3.11","","","","177","./stimuli//pack_easy/cat_2/ex_2_72.png","arrowleft","response","ArrowRight","72","2","false"
"","","","","","html-keyboard-response","62","85780","0.0-3.0-4.11","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","63","86134","0.0-3.0-0.12","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","64","87150","0.0-3.0-1.12","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_69.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","65","88165","0.0-3.0-2.12","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 50 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","66","88399","0.0-3.0-3.12","","","","233","./stimuli//pack_easy/cat_2/ex_2_69.png","arrowright","response","ArrowRight","69","2","true"
"","","","","","html-keyboard-response","67","89911","0.0-3.0-4.12","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","68","90267","0.0-3.0-0.13","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 60 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","69","91278","0.0-3.0-1.13","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 60 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_29.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","70","92291","0.0-3.0-2.13","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 60 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","71","92598","0.0-3.0-3.13","","","","305","./stimuli//pack_easy/cat_1/ex_1_29.png","arrowleft","response","ArrowLeft","29","1","true"
"","","","","","html-keyboard-response","72","94109","0.0-3.0-4.13","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","73","94469","0.0-3.0-0.14","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","74","95482","0.0-3.0-1.14","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_18.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","75","96488","0.0-3.0-2.14","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","76","97925","0.0-3.0-3.14","","","","1435","./stimuli//pack_easy/cat_2/ex_2_18.png","arrowleft","response","ArrowRight","18","2","false"
"","","","","","html-keyboard-response","77","99438","0.0-3.0-4.14","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","78","99795","0.0-3.0-0.15","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","79","100798","0.0-3.0-1.15","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_84.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","80","101811","0.0-3.0-2.15","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 70 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","81","102054","0.0-3.0-3.15","","","","241","./stimuli//pack_easy/cat_1/ex_1_84.png","arrowleft","response","ArrowLeft","84","1","true"
"","","","","","html-keyboard-response","82","103556","0.0-3.0-4.15","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","83","103916","0.0-3.0-0.16","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 80 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","84","104924","0.0-3.0-1.16","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 80 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_62.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","85","105925","0.0-3.0-2.16","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 80 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","86","106141","0.0-3.0-3.16","","","","214","./stimuli//pack_easy/cat_2/ex_2_62.png","arrowright","response","ArrowRight","62","2","true"
"","","","","","html-keyboard-response","87","107651","0.0-3.0-4.16","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","88","108005","0.0-3.0-0.17","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 90 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","89","109016","0.0-3.0-1.17","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 90 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_69.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","90","110029","0.0-3.0-2.17","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 90 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","91","110705","0.0-3.0-3.17","","","","674","./stimuli//pack_easy/cat_1/ex_1_69.png","arrowleft","response","ArrowLeft","69","1","true"
"","","","","","html-keyboard-response","92","112213","0.0-3.0-4.17","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","93","112569","0.0-3.0-0.18","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 100 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","94","113581","0.0-3.0-1.18","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 100 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_57.png></img>
    ","null","stimulus","","","",""
