"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct","bonus"
"","","","","","html-keyboard-response","90","151114","0.0-6.0-0.7","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","423","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.2 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","91","151729","0.0-6.0-1.7","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.2 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_1/ex_1_57.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","92","152742","0.0-6.0-2.7","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.2 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","93","153028","0.0-6.0-3.7","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","284","./stimuli//pack_shapes/cat_1/ex_1_57.png","arrowleft","response","ArrowLeft","57","1","true",""
"","","","","","html-keyboard-response","94","154539","0.0-6.0-4.7","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> + $0.05 </font> </p>","null","feedback","","","","","0.25"
"","","","","","html-keyboard-response","95","155235","0.0-6.0-0.8","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","696","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","96","155852","0.0-6.0-1.8","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_2/ex_2_65.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","97","156859","0.0-6.0-2.8","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","98","157127","0.0-6.0-3.8","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","267","./stimuli//pack_shapes/cat_2/ex_2_65.png","arrowleft","response","ArrowRight","65","2","false",""
"","","","","","html-keyboard-response","99","158629","0.0-6.0-4.8","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","","","0.25"
"","","","","","html-keyboard-response","100","159041","0.0-6.0-0.9","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","412","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","101","159648","0.0-6.0-1.9","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_1/ex_1_21.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","102","160654","0.0-6.0-2.9","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.25 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","103","160963","0.0-6.0-3.9","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","307","./stimuli//pack_shapes/cat_1/ex_1_21.png","arrowleft","response","ArrowLeft","21","1","true",""
"","","","","","html-keyboard-response","104","162472","0.0-6.0-4.9","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> + $0.05 </font> </p>","null","feedback","","","","","0.3"
"","","","","","html-keyboard-response","105","162998","0.0-6.0-0.10","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","525","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.3 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","106","163634","0.0-6.0-1.10","610d842e204deeeccfc472d2","6554bfa13ac4b6a0ab00b03a","6554c1099aaa979220faacf4","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0.3 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_2/ex_2_67.png></img>
    ","null","stimulus","","","","",""
