success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,task,correct_response,exemplar_ID,category,difficulty,phase,correct,bonus,subject_id
,,,,,html-keyboard-response,245,276785,0.0-6.38-0.38,665,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.55 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,246,277392,0.0-6.38-1.38,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.55 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_13.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,247,278405,0.0-6.38-2.38,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.55 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,248,278752,0.0-6.38-3.38,347,./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_13.png,arrowleft,response,ArrowLeft,13,1,4,test,TRUE,,2
,,,,,html-keyboard-response,249,280254,0.0-6.38-4.38,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.6,2
,,,,,html-keyboard-response,250,281866,0.0-6.39-0.39,1611,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.6 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,251,282475,0.0-6.39-1.39,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.6 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_7.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,252,283485,0.0-6.39-2.39,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.6 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,253,283930,0.0-6.39-3.39,444,./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_7.png,arrowleft,response,ArrowLeft,7,1,4,test,TRUE,,2
,,,,,html-keyboard-response,254,285440,0.0-6.39-4.39,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.65,2
,,,,,html-keyboard-response,255,286283,0.0-6.40-0.40,843,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.65 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,256,286900,0.0-6.40-1.40,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.65 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_13.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,257,287903,0.0-6.40-2.40,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.65 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,258,288578,0.0-6.40-3.40,675,./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_13.png,arrowleft,response,ArrowLeft,13,1,4,test,TRUE,,2
,,,,,html-keyboard-response,259,290088,0.0-6.40-4.40,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.7,2
,,,,,html-keyboard-response,260,291066,0.0-6.41-0.41,978,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,261,291683,0.0-6.41-1.41,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_17.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,262,292687,0.0-6.41-2.41,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,263,293226,0.0-6.41-3.41,538,./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_17.png,arrowleft,response,ArrowRight,17,2,5,test,FALSE,,2
,,,,,html-keyboard-response,264,294735,0.0-6.41-4.41,null,"<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>",null,feedback,,,,,,,1.7,2
,,,,,html-keyboard-response,265,295289,0.0-6.42-0.42,554,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,266,295893,0.0-6.42-1.42,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_7.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,267,296902,0.0-6.42-2.42,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.7 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,268,297211,0.0-6.42-3.42,308,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_7.png,arrowleft,response,ArrowLeft,7,1,5,test,TRUE,,2
,,,,,html-keyboard-response,269,298718,0.0-6.42-4.42,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.75,2
,,,,,html-keyboard-response,270,299170,0.0-6.43-0.43,452,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.75 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,271,299778,0.0-6.43-1.43,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.75 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_3.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,272,300787,0.0-6.43-2.43,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.75 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,273,301563,0.0-6.43-3.43,775,./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_3.png,arrowright,response,ArrowRight,3,2,5,test,TRUE,,2
,,,,,html-keyboard-response,274,303071,0.0-6.43-4.43,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.8,2
,,,,,html-keyboard-response,275,303538,0.0-6.44-0.44,466,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.8 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,276,304145,0.0-6.44-1.44,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.8 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_10.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,277,305153,0.0-6.44-2.44,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.8 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,278,305769,0.0-6.44-3.44,616,./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_10.png,arrowright,response,ArrowRight,10,2,5,test,TRUE,,2
,,,,,html-keyboard-response,279,307286,0.0-6.44-4.44,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.85,2
,,,,,html-keyboard-response,280,309145,0.0-6.45-0.45,1859,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.85 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,281,309754,0.0-6.45-1.45,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.85 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_6.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,282,310763,0.0-6.45-2.45,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.85 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,283,311126,0.0-6.45-3.45,363,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_6.png,arrowleft,response,ArrowLeft,6,1,5,test,TRUE,,2
,,,,,html-keyboard-response,284,312635,0.0-6.45-4.45,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.9,2
,,,,,html-keyboard-response,285,313318,0.0-6.46-0.46,683,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,286,313924,0.0-6.46-1.46,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_12.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,287,314938,0.0-6.46-2.46,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,288,315330,0.0-6.46-3.46,392,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_12.png,arrowright,response,ArrowLeft,12,1,5,test,FALSE,,2
,,,,,html-keyboard-response,289,316835,0.0-6.46-4.46,null,"<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>",null,feedback,,,,,,,1.9,2
,,,,,html-keyboard-response,290,318104,0.0-6.47-0.47,1268,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,291,318708,0.0-6.47-1.47,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_16.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,292,319717,0.0-6.47-2.47,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.9 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,293,320099,0.0-6.47-3.47,382,./stimuli//pack_shapes_diff/cat_2/diff_5/ex_2_5_16.png,arrowright,response,ArrowRight,16,2,5,test,TRUE,,2
,,,,,html-keyboard-response,294,321605,0.0-6.47-4.47,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1.95,2
,,,,,html-keyboard-response,295,322157,0.0-6.48-0.48,552,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,296,322773,0.0-6.48-1.48,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_5.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,297,323782,0.0-6.48-2.48,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,298,324120,0.0-6.48-3.48,337,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_5.png,arrowright,response,ArrowLeft,5,1,5,test,FALSE,,2
,,,,,html-keyboard-response,299,325632,0.0-6.48-4.48,null,"<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>",null,feedback,,,,,,,1.95,2
,,,,,html-keyboard-response,300,326115,0.0-6.49-0.49,482,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,301,326725,0.0-6.49-1.49,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_14.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,302,327733,0.0-6.49-2.49,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1.95 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,303,328039,0.0-6.49-3.49,305,./stimuli//pack_shapes_diff/cat_1/diff_4/ex_1_4_14.png,arrowleft,response,ArrowLeft,14,1,4,test,TRUE,,2
